United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Females

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2048,13,0.000083,99580,8,99576,7521447,75.53,74095,13921,0.1879,2676405,36.1214,427.96
2048,14,0.000101,99571,10,99566,7421871,74.54,72423,13915,0.1921,2602310,35.9322,425.69
2048,15,0.000129,99561,13,99555,7322305,73.55,70787,13908,0.1965,2529887,35.7392,423.37
2048,16,0.000162,99548,16,99540,7222750,72.56,69187,13899,0.2009,2459100,35.5428,421.01
2048,17,0.000198,99532,20,99523,7123210,71.57,67621,13888,0.2054,2389913,35.3430,418.62
2048,18,0.000237,99513,24,99501,7023687,70.58,66087,13875,0.2100,2322292,35.1399,416.18
2048,19,0.000273,99489,27,99475,6924186,69.60,64586,13860,0.2146,2256205,34.9334,413.70
2048,20,0.000305,99462,30,99447,6824711,68.62,63117,13843,0.2193,2191619,34.7233,411.18
2048,21,0.000333,99432,33,99415,6725264,67.64,61679,13824,0.2241,2128503,34.5095,408.61
2048,22,0.000359,99398,36,99381,6625849,66.66,60272,13804,0.2290,2066824,34.2916,406.00
2048,23,0.000383,99363,38,99344,6526468,65.68,58896,13783,0.2340,2006552,34.0695,403.33
2048,24,0.000406,99325,40,99305,6427125,64.71,57550,13761,0.2391,1947656,33.8431,400.62
2048,25,0.000431,99284,43,99263,6327820,63.73,56233,13738,0.2443,1890106,33.6121,397.85
2048,26,0.000457,99242,45,99219,6228557,62.76,54945,13714,0.2496,1833874,33.3766,395.02
2048,27,0.000485,99196,48,99172,6129338,61.79,53685,13690,0.2550,1778929,33.1364,392.14
2048,28,0.000514,99148,51,99123,6030166,60.82,52453,13664,0.2605,1725244,32.8915,389.20
2048,29,0.000545,99097,54,99070,5931043,59.85,51247,13638,0.2661,1672791,32.6418,386.20
2048,30,0.000578,99043,57,99015,5831973,58.88,50067,13610,0.2718,1621544,32.3872,383.15
2048,31,0.000610,98986,60,98956,5732959,57.92,48913,13582,0.2777,1571477,32.1277,380.03
2048,32,0.000640,98925,63,98894,5634003,56.95,47785,13553,0.2836,1522563,31.8631,376.86
2048,33,0.000664,98862,66,98829,5535109,55.99,46680,13523,0.2897,1474779,31.5931,373.62
2048,34,0.000684,98797,68,98763,5436280,55.03,45601,13493,0.2959,1428098,31.3176,370.31
2048,35,0.000703,98729,69,98694,5337517,54.06,44545,13462,0.3022,1382498,31.0361,366.93
2048,36,0.000726,98660,72,98624,5238823,53.10,43513,13432,0.3087,1337953,30.7485,363.48
2048,37,0.000752,98588,74,98551,5140199,52.14,42504,13401,0.3153,1294440,30.4548,359.96
2048,38,0.000779,98514,77,98476,5041648,51.18,41517,13370,0.3220,1251937,30.1550,356.36
2048,39,0.000799,98437,79,98398,4943172,50.22,40552,13338,0.3289,1210420,29.8488,352.69
2048,40,0.000814,98359,80,98319,4844774,49.26,39608,13306,0.3359,1169868,29.5359,348.93
2048,41,0.000827,98278,81,98238,4746456,48.30,38686,13275,0.3431,1130260,29.2160,345.09
2048,42,0.000848,98197,83,98156,4648218,47.34,37785,13244,0.3505,1091573,28.8889,341.17
2048,43,0.000879,98114,86,98071,4550062,46.38,36904,13212,0.3580,1053788,28.5545,337.15
2048,44,0.000921,98028,90,97983,4451992,45.42,36043,13181,0.3657,1016884,28.2131,333.06
2048,45,0.000973,97937,95,97890,4354009,44.46,35200,13148,0.3735,980841,27.8646,328.88
2048,46,0.001032,97842,101,97792,4256119,43.50,34375,13115,0.3815,945640,27.5093,324.61
2048,47,0.001098,97741,107,97687,4158328,42.54,33568,13080,0.3897,911265,27.1470,320.26
2048,48,0.001179,97634,115,97576,4060640,41.59,32777,13044,0.3980,877697,26.7778,315.83
2048,49,0.001281,97519,125,97456,3963064,40.64,32002,13006,0.4064,844920,26.4018,311.32
2048,50,0.001408,97394,137,97325,3865608,39.69,31243,12966,0.4150,812918,26.0194,306.73
2048,51,0.001537,97257,149,97182,3768283,38.75,30497,12923,0.4237,781675,25.6309,302.07
2048,52,0.001668,97107,162,97026,3671101,37.80,29766,12877,0.4326,751178,25.2362,297.33
2048,53,0.001808,96945,175,96858,3574075,36.87,29048,12829,0.4416,721412,24.8351,292.52
2048,54,0.001961,96770,190,96675,3477217,35.93,28344,12777,0.4508,692364,24.4275,287.63
2048,55,0.002126,96580,205,96477,3380542,35.00,27652,12723,0.4601,664020,24.0134,282.66
2048,56,0.002298,96375,221,96264,3284065,34.08,26973,12666,0.4696,636368,23.5929,277.61
2048,57,0.002475,96153,238,96034,3187800,33.15,26306,12605,0.4792,609395,23.1657,272.49
2048,58,0.002653,95915,254,95788,3091766,32.23,25651,12541,0.4889,583089,22.7318,267.28
2048,59,0.002824,95661,270,95526,2995978,31.32,25008,12475,0.4988,557439,22.2908,261.99
2048,60,0.002983,95391,285,95248,2900452,30.41,24376,12406,0.5089,532431,21.8421,256.61
2048,61,0.003134,95106,298,94957,2805204,29.50,23757,12335,0.5192,508055,21.3853,251.12
2048,62,0.003298,94808,313,94652,2710247,28.59,23150,12262,0.5297,484297,20.9197,245.54
2048,63,0.003538,94495,334,94328,2615595,27.68,22555,12187,0.5403,461147,20.4453,239.84
2048,64,0.003945,94161,371,93975,2521267,26.78,21970,12109,0.5512,438592,19.9632,234.06
2048,65,0.004552,93790,427,93576,2427291,25.88,21391,12025,0.5621,416622,19.4762,228.21
2048,66,0.005062,93363,473,93126,2333715,25.00,20815,11929,0.5731,395231,18.9876,222.35
2048,67,0.005495,92890,510,92635,2240589,24.12,20244,11826,0.5842,374415,18.4949,216.44
2048,68,0.005941,92380,549,92105,2147954,23.25,19680,11718,0.5954,354171,17.9962,210.45
2048,69,0.006469,91831,594,91534,2055849,22.39,19124,11603,0.6068,334491,17.4910,204.39
2048,70,0.007116,91237,649,90912,1964315,21.53,18573,11482,0.6182,315367,16.9801,198.26
2048,71,0.007894,90588,715,90230,1873402,20.68,18026,11353,0.6298,296794,16.4648,192.08
2048,72,0.008795,89873,790,89477,1783172,19.84,17482,11214,0.6415,278768,15.9464,185.86
2048,73,0.009790,89082,872,88646,1693695,19.01,16938,11064,0.6532,261287,15.4258,179.61
2048,74,0.010851,88210,957,87731,1605049,18.20,16395,10902,0.6649,244349,14.9035,173.34
2048,75,0.011990,87253,1046,86730,1517318,17.39,15853,10728,0.6767,227953,14.3793,167.05
2048,76,0.013251,86207,1142,85636,1430588,16.59,15311,10542,0.6885,212100,13.8532,160.74
2048,77,0.014686,85064,1249,84440,1344952,15.81,14768,10344,0.7004,196790,13.3253,154.40
2048,78,0.016339,83815,1369,83130,1260513,15.04,14224,10132,0.7123,182022,12.7968,148.06
2048,79,0.018241,82446,1504,81694,1177382,14.28,13677,9904,0.7242,167798,12.2685,141.72
2048,80,0.020425,80942,1653,80115,1095688,13.54,13126,9661,0.7360,154120,11.7419,135.40
2048,81,0.022942,79289,1819,78379,1015573,12.81,12569,9399,0.7478,140995,11.2181,129.12
2048,82,0.025910,77470,2007,76466,937194,12.10,12004,9117,0.7595,128426,10.6985,122.88
2048,83,0.029577,75462,2232,74346,860728,11.41,11430,8813,0.7710,116422,10.1855,116.73
2048,84,0.034331,73230,2514,71973,786382,10.74,10843,8482,0.7823,104992,9.6832,110.70
2048,85,0.040314,70716,2851,69291,714408,10.10,10235,8118,0.7932,94149,9.1987,104.88
2048,86,0.046174,67865,3134,66299,645118,9.51,9602,7715,0.8035,83914,8.7396,99.38
2048,87,0.051992,64732,3366,63049,578819,8.94,8952,7282,0.8134,74313,8.3009,94.11
2048,88,0.058141,61366,3568,59582,515770,8.40,8296,6827,0.8229,65360,7.8784,89.04
2048,89,0.064869,57798,3749,55924,456188,7.89,7638,6355,0.8320,57064,7.4710,84.15
2048,90,0.072243,54049,3905,52097,400264,7.41,6982,5871,0.8408,49426,7.0791,79.45
2048,91,0.080320,50144,4028,48131,348168,6.94,6332,5378,0.8493,42444,6.7031,74.94
2048,92,0.089223,46117,4115,44059,300037,6.51,5692,4881,0.8574,36112,6.3439,70.63
2048,93,0.099106,42002,4163,39921,255978,6.09,5068,4384,0.8651,30420,6.0023,66.53
2048,94,0.109984,37839,4162,35759,216057,5.71,4463,3893,0.8723,25352,5.6803,62.66
2048,95,0.121760,33678,4101,31627,180298,5.35,3883,3413,0.8791,20889,5.3796,59.06
2048,96,0.134185,29577,3969,27593,148671,5.03,3333,2951,0.8853,17006,5.1015,55.72
2048,97,0.146850,25608,3761,23728,121078,4.73,2821,2514,0.8910,13672,4.8461,52.65
2048,98,0.159484,21848,3484,20105,97350,4.46,2353,2109,0.8963,10851,4.6119,49.84
2048,99,0.171964,18363,3158,16784,77245,4.21,1933,1742,0.9012,8498,4.3960,47.25
2048,100,0.184699,15205,2808,13801,60461,3.98,1565,1417,0.9057,6565,4.1956,44.85
2048,101,0.197594,12397,2450,11172,46659,3.76,1247,1135,0.9098,5000,4.0097,42.62
2048,102,0.210545,9947,2094,8900,35487,3.57,978,894,0.9137,3753,3.8371,40.55
2048,103,0.223440,7853,1755,6976,26587,3.39,755,692,0.9173,2775,3.6765,38.62
2048,104,0.236155,6098,1440,5378,19611,3.22,573,528,0.9207,2020,3.5258,36.81
2048,105,0.249598,4658,1163,4077,14233,3.06,428,395,0.9239,1447,3.3828,35.09
2048,106,0.263810,3496,922,3034,10156,2.91,314,291,0.9270,1019,3.2484,33.48
2048,107,0.277763,2573,715,2216,7121,2.77,226,210,0.9298,706,3.1243,31.99
2048,108,0.290623,1859,540,1589,4905,2.64,159,149,0.9324,480,3.0089,30.61
2048,109,0.304084,1318,401,1118,3317,2.52,111,103,0.9349,320,2.8971,29.27
2048,110,0.318174,918,292,772,2199,2.40,75,70,0.9373,210,2.7887,27.96
2048,111,0.332922,626,208,521,1427,2.28,50,47,0.9397,135,2.6838,26.71
2048,112,0.348361,417,145,345,906,2.17,33,31,0.9419,84,2.5822,25.49
2048,113,0.364521,272,99,222,561,2.06,21,20,0.9442,52,2.4839,24.31
2048,114,0.381437,173,66,140,339,1.96,13,12,0.9463,31,2.3888,23.17
2048,115,0.399146,107,43,86,199,1.86,8,7,0.9484,18,2.2968,22.06
2048,116,0.417683,64,27,51,113,1.77,5,4,0.9504,10,2.2079,20.99
2048,117,0.437088,37,16,29,63,1.67,3,2,0.9523,6,2.1219,19.96
2048,118,0.457402,21,10,16,33,1.59,1,1,0.9542,3,2.0389,18.97
2048,119,0.478668,11,5,9,17,1.50,1,1,0.9560,1,1.9588,18.01
2049,0,0.003091,100000,309,99730,8822514,88.23,100000,14296,0.1430,3811949,38.1195,451.93
2049,1,0.000220,99691,22,99680,8722784,87.50,97450,13994,0.1436,3711949,38.0910,451.59
2049,2,0.000127,99669,13,99663,8623104,86.52,95238,13973,0.1467,3614499,37.9524,449.93
2049,3,0.000106,99656,11,99651,8523441,85.53,93085,13961,0.1500,3519262,37.8071,448.19
2049,4,0.000089,99646,9,99641,8423790,84.54,90982,13952,0.1533,3426177,37.6577,446.39
2049,5,0.000076,99637,8,99633,8324149,83.54,88929,13944,0.1568,3335195,37.5041,444.55
2049,6,0.000068,99629,7,99626,8224516,82.55,86923,13937,0.1603,3246266,37.3466,442.66
2049,7,0.000062,99623,6,99620,8124890,81.56,84963,13932,0.1640,3159343,37.1851,440.72
2049,8,0.000058,99616,6,99614,8025270,80.56,83047,13926,0.1677,3074381,37.0196,438.74
2049,9,0.000056,99611,6,99608,7925657,79.57,81175,13922,0.1715,2991333,36.8502,436.70
2049,10,0.000057,99605,6,99602,7826049,78.57,79346,13917,0.1754,2910158,36.6768,434.62
2049,11,0.000062,99599,6,99596,7726447,77.58,77558,13913,0.1794,2830812,36.4995,432.49
2049,12,0.000069,99593,7,99590,7626850,76.58,75809,13908,0.1835,2753254,36.3182,430.32
2049,13,0.000081,99586,8,99582,7527261,75.59,74100,13903,0.1876,2677445,36.1330,428.10
2049,14,0.000100,99578,10,99573,7427678,74.59,72428,13897,0.1919,2603345,35.9440,425.83
2049,15,0.000128,99568,13,99562,7328105,73.60,70792,13890,0.1962,2530917,35.7513,423.52
2049,16,0.000160,99555,16,99547,7228543,72.61,69192,13881,0.2006,2460125,35.5551,421.16
2049,17,0.000197,99539,20,99530,7128996,71.62,67625,13870,0.2051,2390933,35.3556,418.77
2049,18,0.000235,99520,23,99508,7029466,70.63,66092,13857,0.2097,2323308,35.1527,416.33
2049,19,0.000271,99496,27,99483,6929958,69.65,64591,13842,0.2143,2257216,34.9464,413.86
2049,20,0.000303,99469,30,99454,6830475,68.67,63121,13825,0.2190,2192625,34.7366,411.34
2049,21,0.000330,99439,33,99423,6731021,67.69,61684,13806,0.2238,2129504,34.5230,408.78
2049,22,0.000356,99407,35,99389,6631598,66.71,60277,13786,0.2287,2067820,34.3053,406.16
2049,23,0.000380,99371,38,99352,6532209,65.74,58901,13765,0.2337,2007543,34.0835,403.50
2049,24,0.000403,99333,40,99313,6432857,64.76,57555,13743,0.2388,1948642,33.8573,400.79
2049,25,0.000427,99293,42,99272,6333543,63.79,56238,13721,0.2440,1891088,33.6266,398.02
2049,26,0.000453,99251,45,99228,6234271,62.81,54950,13697,0.2493,1834850,33.3912,395.19
2049,27,0.000481,99206,48,99182,6135043,61.84,53690,13673,0.2547,1779900,33.1513,392.32
2049,28,0.000510,99158,51,99133,6035861,60.87,52458,13648,0.2602,1726210,32.9066,389.38
2049,29,0.000541,99108,54,99081,5936728,59.90,51252,13622,0.2658,1673752,32.6571,386.39
2049,30,0.000573,99054,57,99026,5837647,58.93,50073,13594,0.2715,1622500,32.4027,383.33
2049,31,0.000605,98997,60,98967,5738622,57.97,48919,13566,0.2773,1572427,32.1434,380.22
2049,32,0.000634,98937,63,98906,5639654,57.00,47790,13537,0.2833,1523508,31.8790,377.05
2049,33,0.000659,98874,65,98842,5540749,56.04,46686,13508,0.2893,1475717,31.6093,373.81
2049,34,0.000678,98809,67,98776,5441907,55.07,45606,13478,0.2955,1429031,31.3340,370.51
2049,35,0.000697,98742,69,98708,5343131,54.11,44551,13447,0.3018,1383425,31.0527,367.13
2049,36,0.000719,98674,71,98638,5244423,53.15,43519,13417,0.3083,1338874,30.7653,363.68
2049,37,0.000746,98603,74,98566,5145785,52.19,42510,13387,0.3149,1295355,30.4719,360.16
2049,38,0.000772,98529,76,98491,5047219,51.23,41523,13356,0.3216,1252845,30.1722,356.57
2049,39,0.000792,98453,78,98414,4948728,50.26,40558,13324,0.3285,1211322,29.8662,352.89
2049,40,0.000806,98375,79,98335,4850314,49.30,39615,13293,0.3356,1170764,29.5536,349.14
2049,41,0.000820,98296,81,98255,4751979,48.34,38693,13262,0.3427,1131149,29.2339,345.31
2049,42,0.000840,98215,82,98174,4653723,47.38,37792,13231,0.3501,1092455,28.9069,341.38
2049,43,0.000871,98133,85,98090,4555549,46.42,36911,13200,0.3576,1054663,28.5728,337.37
2049,44,0.000913,98047,89,98002,4457459,45.46,36050,13168,0.3653,1017752,28.2315,333.28
2049,45,0.000964,97958,94,97910,4359457,44.50,35207,13136,0.3731,981702,27.8833,329.10
2049,46,0.001022,97863,100,97813,4261546,43.55,34383,13103,0.3811,946494,27.5282,324.84
2049,47,0.001088,97763,106,97710,4163733,42.59,33575,13068,0.3892,912111,27.1661,320.49
2049,48,0.001167,97657,114,97600,4066023,41.64,32785,13033,0.3975,878536,26.7971,316.06
2049,49,0.001269,97543,124,97481,3968423,40.68,32010,12995,0.4060,845751,26.4212,311.55
2049,50,0.001395,97419,136,97351,3870942,39.73,31251,12956,0.4146,813741,26.0390,306.97
2049,51,0.001523,97283,148,97209,3773591,38.79,30506,12913,0.4233,782490,25.6507,302.31
2049,52,0.001653,97135,161,97055,3676382,37.85,29774,12868,0.4322,751985,25.2561,297.57
2049,53,0.001793,96974,174,96887,3579328,36.91,29057,12819,0.4412,722210,24.8551,292.76
2049,54,0.001944,96801,188,96706,3482440,35.98,28353,12769,0.4503,693153,24.4476,287.87
2049,55,0.002107,96612,204,96511,3385734,35.04,27661,12715,0.4597,664801,24.0336,282.90
2049,56,0.002277,96409,220,96299,3289223,34.12,26982,12658,0.4691,637139,23.6131,277.86
2049,57,0.002453,96189,236,96071,3192924,33.19,26316,12598,0.4787,610157,23.1860,272.73
2049,58,0.002629,95953,252,95827,3096853,32.27,25661,12535,0.4885,583841,22.7521,267.53
2049,59,0.002798,95701,268,95567,3001026,31.36,25018,12469,0.4984,558180,22.3111,262.23
2049,60,0.002956,95433,282,95292,2905459,30.44,24387,12400,0.5085,533162,21.8624,256.85
2049,61,0.003104,95151,295,95003,2810167,29.53,23768,12330,0.5187,508775,21.4055,251.37
2049,62,0.003268,94856,310,94701,2715163,28.62,23162,12258,0.5292,485007,20.9398,245.78
2049,63,0.003507,94546,332,94380,2620462,27.72,22567,12184,0.5399,461845,20.4653,240.08
2049,64,0.003914,94214,369,94030,2526082,26.81,21982,12106,0.5507,439277,19.9831,234.30
2049,65,0.004521,93846,424,93633,2432052,25.92,21404,12022,0.5617,417295,19.4960,228.45
2049,66,0.005031,93421,470,93186,2338419,25.03,20828,11928,0.5727,395891,19.0073,222.59
2049,67,0.005462,92951,508,92697,2245232,24.15,20258,11825,0.5837,375063,18.5147,216.68
2049,68,0.005906,92444,546,92171,2152535,23.28,19694,11717,0.5950,354805,18.0159,210.69
2049,69,0.006431,91898,591,91602,2060364,22.42,19138,11603,0.6063,335111,17.5107,204.63
2049,70,0.007075,91307,646,90984,1968762,21.56,18587,11483,0.6178,315973,16.9998,198.50
2049,71,0.007850,90661,712,90305,1877779,20.71,18041,11354,0.6294,297386,16.4844,192.31
2049,72,0.008746,89949,787,89556,1787474,19.87,17496,11216,0.6410,279346,15.9658,186.09
2049,73,0.009736,89162,868,88728,1697918,19.04,16954,11066,0.6527,261850,15.4451,179.84
2049,74,0.010793,88294,953,87818,1609190,18.23,16411,10905,0.6645,244896,14.9227,173.57
2049,75,0.011928,87341,1042,86820,1521372,17.42,15869,10732,0.6763,228485,14.3983,167.28
2049,76,0.013182,86299,1138,85731,1434552,16.62,15327,10547,0.6881,212616,13.8719,160.96
2049,77,0.014612,85162,1244,84540,1348821,15.84,14785,10349,0.7000,197289,13.3439,154.63
2049,78,0.016258,83917,1364,83235,1264282,15.07,14241,10138,0.7119,182504,12.8150,148.28
2049,79,0.018152,82553,1499,81804,1181046,14.31,13695,9912,0.7238,168263,12.2865,141.94
2049,80,0.020328,81055,1648,80231,1099242,13.56,13144,9669,0.7356,154568,11.7596,135.61
2049,81,0.022836,79407,1813,78500,1019012,12.83,12587,9408,0.7474,141424,11.2354,129.33
2049,82,0.025793,77594,2001,76593,940511,12.12,12023,9127,0.7591,128836,10.7156,123.09
2049,83,0.029448,75592,2226,74479,863918,11.43,11450,8824,0.7706,116813,10.2022,116.93
2049,84,0.034189,73366,2508,72112,789439,10.76,10863,8494,0.7819,105363,9.6994,110.89
2049,85,0.040158,70858,2846,69435,717327,10.12,10256,8131,0.7928,94500,9.2146,105.07
2049,86,0.046002,68012,3129,66448,647892,9.53,9622,7728,0.8032,84245,8.7551,99.56
2049,87,0.051802,64884,3361,63203,581444,8.96,8973,7296,0.8130,74622,8.3160,94.29
2049,88,0.057931,61523,3564,59741,518241,8.42,8317,6841,0.8225,65649,7.8931,89.22
2049,89,0.064636,57959,3746,56085,458500,7.91,7659,6370,0.8317,57332,7.4853,84.32
2049,90,0.071987,54212,3903,52261,402415,7.42,7003,5886,0.8405,49673,7.0929,79.62
2049,91,0.080038,50310,4027,48296,350154,6.96,6353,5394,0.8490,42670,6.7166,75.10
2049,92,0.088914,46283,4115,44225,301857,6.52,5713,4896,0.8571,36317,6.3569,70.78
2049,93,0.098766,42168,4165,40085,257632,6.11,5088,4400,0.8648,30604,6.0149,66.68
2049,94,0.109612,38003,4166,35920,217547,5.72,4482,3909,0.8720,25516,5.6924,62.81
2049,95,0.121354,33838,4106,31784,181626,5.37,3901,3428,0.8788,21033,5.3913,59.20
2049,96,0.133745,29731,3976,27743,149842,5.04,3351,2966,0.8851,17132,5.1128,55.85
2049,97,0.146377,25755,3770,23870,122099,4.74,2837,2528,0.8908,13781,4.8570,52.78
2049,98,0.158981,21985,3495,20237,98229,4.47,2368,2122,0.8961,10944,4.6223,49.97
2049,99,0.171434,18490,3170,16905,77992,4.22,1946,1754,0.9009,8576,4.4060,47.37
2049,100,0.184139,15320,2821,13909,61087,3.99,1576,1427,0.9055,6630,4.2053,44.96
2049,101,0.197005,12499,2462,11268,47178,3.77,1257,1144,0.9096,5053,4.0191,42.73
2049,102,0.209925,10037,2107,8983,35910,3.58,987,902,0.9135,3796,3.8463,40.66
2049,103,0.222788,7930,1767,7046,26927,3.40,762,699,0.9171,2809,3.6854,38.72
2049,104,0.235470,6163,1451,5437,19880,3.23,579,533,0.9205,2047,3.5347,36.92
2049,105,0.248877,4712,1173,4125,14443,3.07,433,400,0.9237,1468,3.3916,35.20
2049,106,0.263053,3539,931,3074,10318,2.92,318,294,0.9268,1035,3.2572,33.59
2049,107,0.276784,2608,722,2247,7244,2.78,229,213,0.9296,717,3.1334,32.10
2049,108,0.289604,1886,546,1613,4997,2.65,162,151,0.9322,488,3.0177,30.71
2049,109,0.303023,1340,406,1137,3384,2.53,112,105,0.9347,327,2.9055,29.37
2049,110,0.317069,934,296,786,2247,2.41,77,72,0.9371,214,2.7969,28.06
2049,111,0.331772,638,212,532,1461,2.29,51,48,0.9395,138,2.6916,26.80
2049,112,0.347163,426,148,352,929,2.18,33,31,0.9418,86,2.5897,25.58
2049,113,0.363274,278,101,228,576,2.07,21,20,0.9440,53,2.4911,24.39
2049,114,0.380139,177,67,143,349,1.97,13,13,0.9461,32,2.3958,23.25
2049,115,0.397793,110,44,88,205,1.87,8,8,0.9482,19,2.3035,22.14
2049,116,0.416274,66,28,52,117,1.77,5,4,0.9502,10,2.2143,21.07
2049,117,0.435621,39,17,30,65,1.68,3,3,0.9522,6,2.1282,20.04
2049,118,0.455874,22,10,17,35,1.59,1,1,0.9540,3,2.0449,19.04
2049,119,0.477077,12,6,9,18,1.51,1,1,0.9558,2,1.9645,18.07
2050,0,0.003041,100000,304,99734,8828362,88.28,100000,14272,0.1427,3813040,38.1304,452.06
2050,1,0.000217,99696,22,99685,8728628,87.55,97454,13975,0.1434,3713040,38.1002,451.70
2050,2,0.000125,99674,12,99668,8628942,86.57,95243,13954,0.1465,3615586,37.9618,450.04
2050,3,0.000104,99662,10,99657,8529274,85.58,93090,13942,0.1498,3520343,37.8166,448.30
2050,4,0.000087,99651,9,99647,8429618,84.59,90987,13933,0.1531,3427253,37.6673,446.51
2050,5,0.000075,99643,7,99639,8329971,83.60,88934,13925,0.1566,3336266,37.5140,444.67
2050,6,0.000067,99635,7,99632,8230332,82.60,86928,13918,0.1601,3247332,37.3566,442.78
2050,7,0.000061,99629,6,99626,8130700,81.61,84968,13913,0.1637,3160404,37.1953,440.84
2050,8,0.000057,99623,6,99620,8031074,80.62,83052,13908,0.1675,3075436,37.0301,438.86
2050,9,0.000056,99617,6,99614,7931454,79.62,81181,13903,0.1713,2992384,36.8609,436.83
2050,10,0.000057,99611,6,99608,7831840,78.62,79351,13899,0.1752,2911203,36.6877,434.75
2050,11,0.000061,99606,6,99603,7732232,77.63,77563,13894,0.1791,2831852,36.5106,432.63
2050,12,0.000068,99600,7,99596,7632629,76.63,75814,13890,0.1832,2754290,36.3295,430.45
2050,13,0.000080,99593,8,99589,7533033,75.64,74105,13885,0.1874,2678476,36.1446,428.23
2050,14,0.000099,99585,10,99580,7433444,74.64,72433,13879,0.1916,2604371,35.9558,425.97
2050,15,0.000127,99575,13,99569,7333865,73.65,70797,13872,0.1959,2531939,35.7633,423.66
2050,16,0.000159,99562,16,99554,7234296,72.66,69197,13863,0.2003,2461141,35.5674,421.31
2050,17,0.000195,99546,19,99537,7134742,71.67,67630,13852,0.2048,2391945,35.3681,418.92
2050,18,0.000233,99527,23,99515,7035205,70.69,66097,13839,0.2094,2324315,35.1654,416.48
2050,19,0.000269,99504,27,99490,6935690,69.70,64596,13824,0.2140,2258218,34.9594,414.01
2050,20,0.000300,99477,30,99462,6836199,68.72,63126,13807,0.2187,2193623,34.7498,411.50
2050,21,0.000328,99447,33,99431,6736737,67.74,61688,13789,0.2235,2130496,34.5364,408.94
2050,22,0.000353,99415,35,99397,6637306,66.76,60282,13769,0.2284,2068808,34.3190,406.33
2050,23,0.000377,99379,37,99361,6537909,65.79,58906,13748,0.2334,2008526,34.0974,403.67
2050,24,0.000400,99342,40,99322,6438549,64.81,57560,13726,0.2385,1949621,33.8714,400.96
2050,25,0.000424,99302,42,99281,6339227,63.84,56243,13704,0.2437,1892061,33.6409,398.19
2050,26,0.000450,99260,45,99238,6239946,62.86,54955,13681,0.2489,1835818,33.4058,395.37
2050,27,0.000478,99215,47,99192,6140708,61.89,53695,13656,0.2543,1780863,33.1660,392.49
2050,28,0.000506,99168,50,99143,6041516,60.92,52463,13631,0.2598,1727168,32.9216,389.56
2050,29,0.000537,99118,53,99091,5942373,59.95,51258,13605,0.2654,1674705,32.6723,386.57
2050,30,0.000569,99065,56,99036,5843282,58.98,50078,13579,0.2711,1623447,32.4182,383.52
2050,31,0.000600,99008,59,98979,5744246,58.02,48925,13551,0.2770,1573369,32.1591,380.41
2050,32,0.000629,98949,62,98918,5645267,57.05,47796,13522,0.2829,1524444,31.8949,377.24
2050,33,0.000653,98887,65,98854,5546349,56.09,46692,13493,0.2890,1476648,31.6254,374.00
2050,34,0.000672,98822,66,98789,5447495,55.12,45612,13463,0.2952,1429956,31.3502,370.70
2050,35,0.000691,98756,68,98721,5348706,54.16,44557,13433,0.3015,1384344,31.0692,367.33
2050,36,0.000713,98687,70,98652,5249985,53.20,43525,13403,0.3079,1339787,30.7820,363.88
2050,37,0.000739,98617,73,98580,5151333,52.24,42516,13372,0.3145,1296262,30.4888,360.37
2050,38,0.000765,98544,75,98506,5052752,51.27,41529,13342,0.3213,1253746,30.1893,356.77
2050,39,0.000785,98469,77,98430,4954246,50.31,40565,13311,0.3281,1212217,29.8835,353.10
2050,40,0.000799,98391,79,98352,4855816,49.35,39622,13279,0.3352,1171652,29.5711,349.35
2050,41,0.000812,98313,80,98273,4757464,48.39,38700,13248,0.3423,1132030,29.2516,345.52
2050,42,0.000832,98233,82,98192,4659191,47.43,37799,13218,0.3497,1093331,28.9249,341.60
2050,43,0.000863,98151,85,98109,4560999,46.47,36918,13187,0.3572,1055532,28.5909,337.59
2050,44,0.000904,98066,89,98022,4462890,45.51,36057,13156,0.3649,1018613,28.2499,333.50
2050,45,0.000955,97978,94,97931,4364868,44.55,35215,13124,0.3727,982556,27.9019,329.32
2050,46,0.001013,97884,99,97835,4266937,43.59,34390,13091,0.3807,947341,27.5469,325.06
2050,47,0.001077,97785,105,97732,4169103,42.64,33583,13057,0.3888,912951,27.1850,320.72
2050,48,0.001156,97680,113,97623,4071370,41.68,32792,13022,0.3971,879368,26.8162,316.29
2050,49,0.001257,97567,123,97505,3973747,40.73,32018,12985,0.4055,846576,26.4405,311.79
2050,50,0.001383,97444,135,97377,3876242,39.78,31259,12945,0.4141,814558,26.0584,307.20
2050,51,0.001510,97309,147,97236,3778865,38.83,30514,12903,0.4229,783299,25.6703,302.54
2050,52,0.001639,97162,159,97083,3681629,37.89,29783,12858,0.4317,752785,25.2759,297.81
2050,53,0.001777,97003,172,96917,3584546,36.95,29065,12810,0.4407,723002,24.8750,293.00
2050,54,0.001927,96831,187,96737,3487629,36.02,28361,12760,0.4499,693937,24.4676,288.11
2050,55,0.002088,96644,202,96543,3390892,35.09,27670,12706,0.4592,665575,24.0537,283.14
