United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Males

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2080,37,0.001180,97860,115,97802,4987944,50.97,42190,13733,0.3255,1265687,29.9998,354.50
2080,38,0.001195,97745,117,97686,4890142,50.03,41193,13685,0.3322,1223497,29.7019,350.92
2080,39,0.001204,97628,118,97569,4792456,49.09,40218,13637,0.3391,1182305,29.3972,347.27
2080,40,0.001204,97510,117,97452,4694886,48.15,39267,13589,0.3461,1142086,29.0853,343.52
2080,41,0.001199,97393,117,97335,4597435,47.20,38338,13543,0.3533,1102820,28.7659,339.69
2080,42,0.001198,97276,117,97218,4500100,46.26,37431,13498,0.3606,1064482,28.4386,335.76
2080,43,0.001210,97160,118,97101,4402882,45.32,36546,13454,0.3682,1027051,28.1033,331.74
2080,44,0.001236,97042,120,96982,4305781,44.37,35681,13411,0.3759,990506,27.7603,327.62
2080,45,0.001275,96922,124,96860,4208799,43.42,34835,13368,0.3838,954825,27.4097,323.42
2080,46,0.001324,96799,128,96735,4111938,42.48,34009,13325,0.3918,919990,27.0516,319.12
2080,47,0.001386,96670,134,96603,4015204,41.53,33200,13281,0.4000,885981,26.6861,314.73
2080,48,0.001476,96536,142,96465,3918600,40.59,32409,13236,0.4084,852781,26.3134,310.26
2080,49,0.001610,96394,155,96316,3822135,39.65,31633,13189,0.4169,820372,25.9338,305.71
2080,50,0.001792,96239,172,96153,3725819,38.71,30872,13139,0.4256,788739,25.5485,301.08
2080,51,0.001964,96066,189,95972,3629666,37.78,30124,13085,0.4344,757867,25.1582,296.40
2080,52,0.002128,95878,204,95776,3533694,36.86,29389,13027,0.4433,727742,24.7624,291.65
2080,53,0.002298,95674,220,95564,3437919,35.93,28667,12966,0.4523,698354,24.3608,286.83
2080,54,0.002481,95454,237,95335,3342355,35.02,27958,12902,0.4615,669686,23.9532,281.94
2080,55,0.002670,95217,254,95090,3247020,34.10,27262,12834,0.4708,641728,23.5395,276.97
2080,56,0.002861,94963,272,94827,3151930,33.19,26578,12763,0.4802,614467,23.1196,271.94
2080,57,0.003053,94691,289,94546,3057103,32.29,25906,12688,0.4898,587889,22.6933,266.82
2080,58,0.003246,94402,306,94249,2962557,31.38,25246,12611,0.4995,561983,22.2602,261.62
2080,59,0.003442,94095,324,93934,2868308,30.48,24598,12531,0.5094,536737,21.8200,256.34
2080,60,0.003643,93772,342,93601,2774375,29.59,23963,12448,0.5195,512139,21.3724,250.97
2080,61,0.003857,93430,360,93250,2680774,28.69,23338,12363,0.5297,488176,20.9172,245.51
2080,62,0.004116,93070,383,92878,2587524,27.80,22726,12275,0.5401,464838,20.4542,239.95
2080,63,0.004501,92687,417,92478,2494646,26.91,22123,12183,0.5507,442112,19.9839,234.31
2080,64,0.005137,92269,474,92032,2402168,26.03,21529,12086,0.5614,419988,19.5083,228.60
2080,65,0.006050,91795,555,91518,2310136,25.17,20937,11978,0.5721,398460,19.0318,222.88
2080,66,0.006740,91240,615,90932,2218618,24.32,20342,11854,0.5827,377523,18.5588,217.21
2080,67,0.007206,90625,653,90298,2127685,23.48,19751,11720,0.5934,357181,18.0846,211.51
2080,68,0.007589,89972,683,89631,2037387,22.64,19167,11581,0.6042,337431,17.6044,205.75
2080,69,0.008018,89289,716,88931,1947756,21.81,18594,11439,0.6152,318263,17.1162,199.89
2080,70,0.008570,88573,759,88194,1858825,20.99,18031,11293,0.6263,299669,16.6201,193.94
2080,71,0.009284,87814,815,87406,1770632,20.16,17474,11142,0.6376,281638,16.1175,187.91
2080,72,0.010172,86999,885,86556,1683225,19.35,16923,10983,0.6490,264164,15.6101,181.82
2080,73,0.011219,86114,966,85631,1596669,18.54,16374,10815,0.6605,247242,15.0998,175.70
2080,74,0.012384,85148,1054,84620,1511038,17.75,15826,10636,0.6720,230868,14.5877,169.55
2080,75,0.013655,84093,1148,83519,1426418,16.96,15279,10444,0.6836,215042,14.0745,163.39
2080,76,0.015044,82945,1248,82321,1342899,16.19,14731,10240,0.6951,199763,13.5604,157.23
2080,77,0.016577,81697,1354,81020,1260578,15.43,14183,10023,0.7067,185032,13.0456,151.05
2080,78,0.018277,80343,1468,79609,1179558,14.68,13635,9794,0.7183,170848,12.5303,144.86
2080,79,0.020169,78874,1591,78079,1099949,13.95,13085,9550,0.7299,157213,12.0151,138.68
2080,80,0.022275,77284,1721,76423,1021870,13.22,12532,9292,0.7414,144129,11.5004,132.51
2080,81,0.024665,75562,1864,74630,945447,12.51,11978,9019,0.7530,131596,10.9867,126.34
2080,82,0.027543,73698,2030,72683,870817,11.82,11420,8730,0.7645,119618,10.4747,120.20
2080,83,0.031344,71668,2246,70545,798134,11.14,10856,8423,0.7759,108199,9.9672,114.11
2080,84,0.036671,69422,2546,68149,727588,10.48,10279,8090,0.7871,97343,9.4702,108.14
2080,85,0.043669,66876,2920,65416,659439,9.86,9679,7722,0.7978,87064,8.9949,102.44
2080,86,0.050343,63956,3220,62346,594023,9.29,9048,7309,0.8077,77385,8.5523,97.13
2080,87,0.056689,60736,3443,59015,531677,8.75,8400,6863,0.8171,68337,8.1355,92.13
2080,88,0.063116,57293,3616,55485,472662,8.25,7745,6398,0.8260,59937,7.7383,87.36
2080,89,0.069936,53677,3754,51800,417177,7.77,7093,5920,0.8346,52191,7.3577,82.79
2080,90,0.077328,49923,3860,47993,365377,7.32,6449,5435,0.8428,45098,6.9930,78.42
2080,91,0.085401,46063,3934,44096,317385,6.89,5817,4948,0.8506,38649,6.6446,74.24
2080,92,0.094240,42129,3970,40144,273289,6.49,5200,4462,0.8581,32832,6.3136,70.26
2080,93,0.103874,38159,3964,36177,233145,6.11,4604,3983,0.8651,27632,6.0014,66.52
2080,94,0.114283,34195,3908,32241,196969,5.76,4033,3515,0.8716,23028,5.7095,63.01
2080,95,0.125380,30287,3797,28388,164728,5.44,3492,3065,0.8777,18995,5.4395,59.77
2080,96,0.136880,26490,3626,24677,136339,5.15,2985,2637,0.8833,15503,5.1927,56.81
2080,97,0.148237,22864,3389,21169,111663,4.88,2519,2237,0.8883,12517,4.9693,54.13
2080,98,0.158847,19474,3093,17928,90494,4.65,2097,1872,0.8928,9998,4.7673,51.71
2080,99,0.168639,16381,2762,15000,72566,4.43,1724,1547,0.8970,7901,4.5817,49.48
2080,100,0.178534,13619,2431,12403,57566,4.23,1401,1263,0.9009,6177,4.4074,47.39
2080,101,0.188480,11187,2109,10133,45163,4.04,1125,1018,0.9046,4775,4.2433,45.42
2080,102,0.198418,9079,1801,8178,35030,3.86,893,811,0.9081,3650,4.0885,43.56
2080,103,0.208289,7277,1516,6519,26852,3.69,699,637,0.9114,2757,3.9416,41.80
2080,104,0.218029,5761,1256,5133,20333,3.53,541,495,0.9145,2058,3.8010,40.11
2080,105,0.228227,4505,1028,3991,15200,3.37,414,380,0.9176,1516,3.6643,38.47
2080,106,0.238906,3477,831,3062,11208,3.22,312,287,0.9206,1102,3.5316,36.88
2080,107,0.250087,2646,662,2315,8147,3.08,232,214,0.9235,790,3.4028,35.33
2080,108,0.261795,1985,520,1725,5831,2.94,170,158,0.9263,558,3.2778,33.83
2080,109,0.274055,1465,401,1264,4107,2.80,123,114,0.9290,388,3.1566,32.38
2080,110,0.286894,1064,305,911,2842,2.67,87,81,0.9317,265,3.0391,30.97
2080,111,0.300337,758,228,645,1931,2.55,61,57,0.9342,178,2.9252,29.60
2080,112,0.314414,531,167,447,1287,2.43,42,39,0.9367,117,2.8148,28.28
2080,113,0.329156,364,120,304,840,2.31,28,26,0.9391,75,2.7080,27.00
2080,114,0.344593,244,84,202,536,2.19,18,17,0.9414,48,2.6046,25.76
2080,115,0.360759,160,58,131,334,2.09,12,11,0.9437,29,2.5046,24.56
2080,116,0.377688,102,39,83,203,1.98,7,7,0.9459,18,2.4079,23.39
2080,117,0.395416,64,25,51,120,1.88,4,4,0.9480,10,2.3144,22.27
2080,118,0.413981,38,16,31,69,1.78,3,2,0.9500,6,2.2240,21.19
2080,119,0.433423,23,10,18,38,1.69,2,1,0.9520,3,2.1367,20.14
2081,0,0.002223,100000,222,99806,8666480,86.66,100000,14970,0.1497,3781975,37.8198,448.34
2081,1,0.000182,99778,18,99769,8566674,85.86,97534,14753,0.1513,3681975,37.7505,447.51
2081,2,0.000107,99760,11,99754,8466906,84.87,95324,14736,0.1546,3584441,37.6026,445.73
2081,3,0.000087,99749,9,99745,8367151,83.88,93171,14726,0.1581,3489117,37.4485,443.88
2081,4,0.000070,99740,7,99737,8267407,82.89,91069,14718,0.1616,3395945,37.2900,441.98
2081,5,0.000059,99733,6,99730,8167670,81.90,89015,14712,0.1653,3304877,37.1273,440.03
2081,6,0.000051,99727,5,99725,8067940,80.90,87008,14706,0.1690,3215862,36.9604,438.02
2081,7,0.000047,99722,5,99720,7968215,79.90,85048,14702,0.1729,3128854,36.7894,435.97
2081,8,0.000045,99718,4,99715,7868495,78.91,83132,14698,0.1768,3043806,36.6142,433.87
2081,9,0.000044,99713,4,99711,7768779,77.91,81259,14695,0.1808,2960674,36.4350,431.72
2081,10,0.000044,99709,4,99707,7669068,76.91,79429,14691,0.1850,2879415,36.2516,429.52
2081,11,0.000048,99704,5,99702,7569362,75.92,77639,14688,0.1892,2799987,36.0640,427.27
2081,12,0.000058,99700,6,99697,7469660,74.92,75890,14684,0.1935,2722347,35.8722,424.97
2081,13,0.000081,99694,8,99690,7369963,73.93,74180,14680,0.1979,2646457,35.6763,422.62
2081,14,0.000126,99686,13,99679,7270273,72.93,72506,14674,0.2024,2572277,35.4767,420.22
2081,15,0.000197,99673,20,99663,7170594,71.94,70867,14665,0.2069,2499771,35.2741,417.79
2081,16,0.000283,99654,28,99640,7070930,70.96,69260,14651,0.2115,2428904,35.0693,415.33
2081,17,0.000378,99625,38,99607,6971291,69.98,67684,14632,0.2162,2359644,34.8628,412.85
2081,18,0.000477,99588,47,99564,6871684,69.00,66137,14607,0.2209,2291960,34.6547,410.36
2081,19,0.000569,99540,57,99512,6772120,68.03,64619,14576,0.2256,2225823,34.4452,407.84
2081,20,0.000649,99484,65,99451,6672608,67.07,63130,14540,0.2303,2161204,34.2339,405.31
2081,21,0.000714,99419,71,99384,6573157,66.12,61671,14500,0.2351,2098074,34.0204,402.74
2081,22,0.000765,99348,76,99310,6473773,65.16,60241,14457,0.2400,2036402,33.8040,400.15
2081,23,0.000808,99272,80,99232,6374463,64.21,58842,14412,0.2449,1976161,33.5842,397.51
2081,24,0.000850,99192,84,99150,6275231,63.26,57473,14366,0.2500,1917319,33.3606,394.83
2081,25,0.000893,99108,88,99063,6176081,62.32,56133,14318,0.2551,1859846,33.1330,392.10
2081,26,0.000935,99019,93,98973,6077018,61.37,54822,14269,0.2603,1803714,32.9015,389.32
2081,27,0.000974,98926,96,98878,5978045,60.43,53539,14219,0.2656,1748892,32.6657,386.49
2081,28,0.001005,98830,99,98781,5879167,59.49,52284,14168,0.2710,1695353,32.4256,383.61
2081,29,0.001028,98731,102,98680,5780386,58.55,51058,14117,0.2765,1643069,32.1807,380.67
2081,30,0.001044,98629,103,98578,5681706,57.61,49858,14065,0.2821,1592011,31.9307,377.67
2081,31,0.001054,98526,104,98474,5583128,56.67,48686,14014,0.2878,1542153,31.6752,374.60
2081,32,0.001066,98423,105,98370,5484654,55.73,47542,13964,0.2937,1493466,31.4138,371.47
2081,33,0.001085,98318,107,98264,5386284,54.78,46423,13915,0.2997,1445925,31.1466,368.26
2081,34,0.001107,98211,109,98157,5288019,53.84,45330,13865,0.3059,1399501,30.8734,364.98
2081,35,0.001131,98102,111,98047,5189863,52.90,44262,13816,0.3121,1354171,30.5944,361.63
2081,36,0.001152,97991,113,97935,5091816,51.96,43218,13767,0.3186,1309909,30.3093,358.21
2081,37,0.001171,97878,115,97821,4993881,51.02,42198,13719,0.3251,1266691,30.0180,354.72
2081,38,0.001186,97764,116,97706,4896060,50.08,41201,13670,0.3318,1224493,29.7202,351.14
2081,39,0.001194,97648,117,97590,4798354,49.14,40227,13623,0.3386,1183293,29.4157,347.49
2081,40,0.001194,97531,116,97473,4700765,48.20,39275,13576,0.3457,1143066,29.1040,343.75
2081,41,0.001189,97415,116,97357,4603292,47.25,38346,13530,0.3528,1103791,28.7848,339.92
2081,42,0.001188,97299,116,97241,4505935,46.31,37440,13485,0.3602,1065445,28.4576,335.99
2081,43,0.001199,97183,117,97125,4408694,45.36,36554,13442,0.3677,1028005,28.1226,331.97
2081,44,0.001226,97067,119,97007,4311568,44.42,35690,13399,0.3754,991451,27.7797,327.86
2081,45,0.001264,96948,123,96887,4214561,43.47,34845,13356,0.3833,955761,27.4293,323.65
2081,46,0.001312,96825,127,96762,4117674,42.53,34018,13313,0.3914,920916,27.0714,319.36
2081,47,0.001374,96698,133,96632,4020913,41.58,33210,13270,0.3996,886898,26.7061,314.97
2081,48,0.001463,96565,141,96495,3924281,40.64,32418,13225,0.4079,853689,26.3335,310.50
2081,49,0.001597,96424,154,96347,3827786,39.70,31643,13179,0.4165,821270,25.9541,305.95
2081,50,0.001778,96270,171,96185,3731439,38.76,30882,13129,0.4251,789627,25.5689,301.33
2081,51,0.001949,96099,187,96005,3635254,37.83,30134,13076,0.4339,758745,25.1788,296.65
2081,52,0.002112,95912,203,95810,3539249,36.90,29399,13018,0.4428,728610,24.7832,291.90
2081,53,0.002281,95709,218,95600,3443439,35.98,28678,12957,0.4518,699211,24.3817,287.08
2081,54,0.002461,95491,235,95373,3347839,35.06,27969,12893,0.4610,670533,23.9742,282.19
2081,55,0.002649,95256,252,95130,3252466,34.14,27273,12826,0.4703,642564,23.5605,277.23
2081,56,0.002838,95003,270,94869,3157336,33.23,26589,12756,0.4797,615291,23.1407,272.19
2081,57,0.003028,94734,287,94590,3062467,32.33,25918,12682,0.4893,588702,22.7144,267.07
2081,58,0.003220,94447,304,94295,2967877,31.42,25258,12605,0.4991,562785,22.2813,261.88
2081,59,0.003414,94143,321,93982,2873582,30.52,24611,12526,0.5089,537527,21.8411,256.59
2081,60,0.003612,93822,339,93652,2779600,29.63,23975,12443,0.5190,512916,21.3935,251.22
2081,61,0.003824,93483,358,93304,2685948,28.73,23352,12359,0.5292,488941,20.9382,245.76
2081,62,0.004081,93125,380,92935,2592644,27.84,22739,12272,0.5397,465589,20.4751,240.20
2081,63,0.004464,92745,414,92538,2499709,26.95,22137,12181,0.5502,442850,20.0046,234.56
2081,64,0.005099,92331,471,92096,2407171,26.07,21543,12084,0.5609,420712,19.5289,228.85
2081,65,0.006012,91860,552,91584,2315075,25.20,20951,11977,0.5717,399169,19.0522,223.13
2081,66,0.006701,91308,612,91002,2223491,24.35,20357,11854,0.5823,378218,18.5791,217.45
2081,67,0.007166,90696,650,90371,2132489,23.51,19766,11720,0.5930,357861,18.1048,211.76
2081,68,0.007547,90046,680,89706,2042118,22.68,19183,11582,0.6038,338095,17.6245,205.99
2081,69,0.007974,89367,713,89010,1952411,21.85,18610,11440,0.6147,318911,17.1362,200.13
2081,70,0.008524,88654,756,88276,1863401,21.02,18047,11295,0.6259,300301,16.6400,194.18
2081,71,0.009234,87898,812,87492,1775125,20.20,17491,11145,0.6372,282254,16.1373,188.15
2081,72,0.010118,87087,881,86646,1687632,19.38,16940,10987,0.6486,264763,15.6297,182.06
2081,73,0.011161,86205,962,85724,1600986,18.57,16391,10820,0.6601,247823,15.1192,175.93
2081,74,0.012321,85243,1050,84718,1515262,17.78,15844,10641,0.6716,231432,14.6070,169.78
2081,75,0.013587,84193,1144,83621,1430544,16.99,15297,10450,0.6831,215588,14.0936,163.62
2081,76,0.014970,83049,1243,82427,1346923,16.22,14750,10247,0.6947,200291,13.5792,157.45
2081,77,0.016497,81806,1350,81131,1264496,15.46,14202,10031,0.7063,185542,13.0641,151.27
2081,78,0.018191,80456,1464,79724,1183364,14.71,13654,9802,0.7179,171339,12.5486,145.08
2081,79,0.020075,78993,1586,78200,1103640,13.97,13104,9559,0.7295,157685,12.0331,138.90
2081,80,0.022173,77407,1716,76549,1025440,13.25,12552,9302,0.7410,144581,11.5181,132.72
2081,81,0.024555,75691,1859,74761,948891,12.54,11998,9030,0.7526,132028,11.0040,126.55
2081,82,0.027422,73832,2025,72820,874130,11.84,11440,8742,0.7641,120030,10.4917,120.40
2081,83,0.031212,71807,2241,70687,801310,11.16,10877,8435,0.7755,108590,9.9838,114.31
2081,84,0.036524,69566,2541,68296,730624,10.50,10300,8103,0.7867,97713,9.4866,108.34
2081,85,0.043505,67025,2916,65567,662328,9.88,9701,7736,0.7974,87413,9.0109,102.63
2081,86,0.050161,64109,3216,62501,596761,9.31,9070,7323,0.8074,77712,8.5679,97.31
2081,87,0.056487,60894,3440,59174,534259,8.77,8422,6878,0.8167,68642,8.1508,92.31
2081,88,0.062894,57454,3614,55647,475085,8.27,7767,6413,0.8257,60220,7.7532,87.54
2081,89,0.069693,53840,3752,51964,419438,7.79,7115,5936,0.8343,52453,7.3722,82.97
2081,90,0.077061,50088,3860,48158,367474,7.34,6470,5451,0.8425,45338,7.0071,78.59
2081,91,0.085110,46228,3935,44261,319316,6.91,5837,4964,0.8503,38868,6.6584,74.40
2081,92,0.093923,42294,3972,40308,275055,6.50,5221,4478,0.8578,33030,6.3270,70.42
2081,93,0.103529,38321,3967,36338,234747,6.13,4624,3999,0.8648,27810,6.0144,66.67
2081,94,0.113908,34354,3913,32397,198410,5.78,4052,3531,0.8713,23186,5.7221,63.17
2081,95,0.124972,30441,3804,28539,166012,5.45,3510,3080,0.8774,19134,5.4517,59.92
2081,96,0.136437,26637,3634,24819,137474,5.16,3002,2651,0.8830,15624,5.2046,56.95
2081,97,0.147762,23002,3399,21303,112654,4.90,2534,2250,0.8880,12622,4.9808,54.27
2081,98,0.158342,19603,3104,18051,91351,4.66,2111,1884,0.8926,10088,4.7785,51.84
2081,99,0.168106,16499,2774,15113,73300,4.44,1737,1558,0.8967,7977,4.5926,49.61
2081,100,0.177974,13726,2443,12504,58187,4.24,1412,1272,0.9007,6240,4.4179,47.51
2081,101,0.187892,11283,2120,10223,45683,4.05,1135,1026,0.9044,4828,4.2535,45.54
2081,102,0.197803,9163,1812,8257,35460,3.87,901,818,0.9079,3693,4.0983,43.68
2081,103,0.207647,7351,1526,6587,27203,3.70,707,644,0.9112,2792,3.9512,41.91
2081,104,0.217359,5824,1266,5191,20616,3.54,547,500,0.9143,2085,3.8102,40.22
2081,105,0.227529,4558,1037,4040,15424,3.38,419,384,0.9174,1538,3.6733,38.58
2081,106,0.238178,3521,839,3102,11385,3.23,316,291,0.9204,1119,3.5403,36.98
2081,107,0.249329,2682,669,2348,8283,3.09,235,217,0.9233,803,3.4112,35.43
2081,108,0.261005,2014,526,1751,5935,2.95,173,160,0.9261,568,3.2859,33.93
2081,109,0.273232,1488,407,1285,4184,2.81,125,116,0.9289,395,3.1644,32.47
2081,110,0.286035,1081,309,927,2899,2.68,89,83,0.9315,270,3.0466,31.06
2081,111,0.299442,772,231,657,1972,2.55,62,58,0.9341,181,2.9324,29.69
2081,112,0.313482,541,170,456,1316,2.43,42,40,0.9366,120,2.8218,28.36
2081,113,0.328184,371,122,310,860,2.32,28,27,0.9390,77,2.7148,27.08
2081,114,0.343580,249,86,207,549,2.20,19,18,0.9413,49,2.6111,25.83
2081,115,0.359702,164,59,134,343,2.09,12,11,0.9435,30,2.5109,24.63
2081,116,0.376586,105,39,85,208,1.99,7,7,0.9457,18,2.4139,23.47
2081,117,0.394268,65,26,52,123,1.89,5,4,0.9478,11,2.3202,22.34
2081,118,0.412784,40,16,31,71,1.79,3,3,0.9499,6,2.2296,21.25
2081,119,0.432175,23,10,18,39,1.70,2,1,0.9518,3,2.1421,20.20
2082,0,0.002187,100000,219,99809,8672672,86.73,100000,14944,0.1494,3783140,37.8314,448.48
2082,1,0.000180,99781,18,99772,8572863,85.92,97538,14730,0.1510,3683140,37.7611,447.63
2082,2,0.000105,99763,10,99758,8473091,84.93,95328,14713,0.1543,3585602,37.6133,445.86
2082,3,0.000086,99753,9,99749,8373333,83.94,93175,14703,0.1578,3490274,37.4594,444.01
2082,4,0.000069,99744,7,99741,8273584,82.95,91072,14696,0.1614,3397099,37.3012,442.11
2082,5,0.000058,99737,6,99735,8173843,81.95,89018,14689,0.1650,3306027,37.1387,440.16
2082,6,0.000051,99732,5,99729,8074108,80.96,87012,14684,0.1688,3217008,36.9720,438.16
2082,7,0.000046,99727,5,99724,7974379,79.96,85051,14680,0.1726,3129996,36.8012,436.11
2082,8,0.000044,99722,4,99720,7874655,78.97,83135,14676,0.1765,3044945,36.6263,434.02
2082,9,0.000043,99718,4,99715,7774935,77.97,81263,14673,0.1806,2961809,36.4473,431.87
2082,10,0.000044,99713,4,99711,7675220,76.97,79432,14669,0.1847,2880547,36.2642,429.67
2082,11,0.000047,99709,5,99707,7575508,75.98,77643,14666,0.1889,2801114,36.0769,427.42
2082,12,0.000057,99704,6,99701,7475802,74.98,75894,14662,0.1932,2723471,35.8853,425.12
2082,13,0.000080,99699,8,99695,7376100,73.98,74183,14658,0.1976,2647578,35.6897,422.78
2082,14,0.000125,99691,12,99684,7276406,72.99,72510,14652,0.2021,2573394,35.4904,420.39
2082,15,0.000195,99678,19,99668,7176722,72.00,70870,14643,0.2066,2500885,35.2881,417.96
2082,16,0.000280,99659,28,99645,7077053,71.01,69264,14630,0.2112,2430014,35.0836,415.50
2082,17,0.000375,99631,37,99612,6977409,70.03,67687,14611,0.2159,2360751,34.8773,413.03
2082,18,0.000473,99593,47,99570,6877797,69.06,66141,14586,0.2205,2293064,34.6695,410.53
2082,19,0.000565,99546,56,99518,6778227,68.09,64623,14555,0.2252,2226923,34.4602,408.02
2082,20,0.000644,99490,64,99458,6678709,67.13,63134,14520,0.2300,2162300,34.2491,405.49
2082,21,0.000709,99426,71,99391,6579251,66.17,61675,14480,0.2348,2099165,34.0358,402.93
2082,22,0.000760,99355,75,99318,6479860,65.22,60246,14437,0.2396,2037490,33.8196,400.33
2082,23,0.000802,99280,80,99240,6380543,64.27,58847,14392,0.2446,1977244,33.5999,397.70
2082,24,0.000843,99200,84,99158,6281302,63.32,57477,14346,0.2496,1918397,33.3765,395.02
2082,25,0.000886,99117,88,99073,6182144,62.37,56138,14299,0.2547,1860920,33.1491,392.29
2082,26,0.000928,99029,92,98983,6083071,61.43,54827,14250,0.2599,1804782,32.9177,389.51
2082,27,0.000966,98937,96,98889,5984089,60.48,53545,14201,0.2652,1749955,32.6822,386.69
2082,28,0.000997,98841,99,98792,5885200,59.54,52290,14150,0.2706,1696411,32.4422,383.81
2082,29,0.001021,98743,101,98692,5786408,58.60,51064,14099,0.2761,1644120,32.1975,380.87
2082,30,0.001036,98642,102,98591,5687716,57.66,49865,14048,0.2817,1593057,31.9477,377.87
2082,31,0.001046,98540,103,98488,5589125,56.72,48693,13998,0.2875,1543192,31.6923,374.81
2082,32,0.001058,98437,104,98384,5490637,55.78,47548,13948,0.2933,1494499,31.4311,371.67
2082,33,0.001076,98332,106,98279,5392252,54.84,46430,13899,0.2993,1446951,31.1640,368.47
2082,34,0.001099,98226,108,98173,5293973,53.90,45337,13850,0.3055,1400521,30.8910,365.19
2082,35,0.001122,98119,110,98064,5195800,52.95,44269,13801,0.3117,1355183,30.6122,361.85
2082,36,0.001143,98008,112,97952,5097737,52.01,43226,13752,0.3182,1310914,30.3273,358.43
2082,37,0.001162,97896,114,97840,4999784,51.07,42205,13704,0.3247,1267688,30.0361,354.93
2082,38,0.001177,97783,115,97725,4901945,50.13,41209,13656,0.3314,1225483,29.7385,351.36
2082,39,0.001184,97668,116,97610,4804220,49.19,40235,13609,0.3382,1184274,29.4341,347.71
2082,40,0.001184,97552,116,97494,4706610,48.25,39284,13562,0.3452,1144039,29.1226,343.97
2082,41,0.001179,97436,115,97379,4609115,47.30,38355,13517,0.3524,1104756,28.8035,340.14
2082,42,0.001178,97322,115,97264,4511736,46.36,37448,13473,0.3598,1066401,28.4766,336.22
2082,43,0.001189,97207,116,97149,4414472,45.41,36563,13429,0.3673,1028953,28.1417,332.20
2082,44,0.001215,97091,118,97032,4317323,44.47,35699,13387,0.3750,992389,27.7990,328.09
2082,45,0.001254,96973,122,96913,4220291,43.52,34854,13345,0.3829,956691,27.4488,323.89
2082,46,0.001301,96852,126,96789,4123378,42.57,34027,13302,0.3909,921837,27.0910,319.59
2082,47,0.001362,96726,132,96660,4026589,41.63,33219,13259,0.3991,887810,26.7259,315.21
2082,48,0.001450,96594,140,96524,3929930,40.69,32428,13214,0.4075,854590,26.3535,310.74
2082,49,0.001584,96454,153,96378,3833406,39.74,31653,13168,0.4160,822163,25.9743,306.19
2082,50,0.001764,96301,170,96216,3737028,38.81,30892,13119,0.4247,790510,25.5892,301.57
2082,51,0.001935,96131,186,96038,3640812,37.87,30144,13066,0.4334,759617,25.1992,296.89
2082,52,0.002096,95945,201,95845,3544774,36.95,29410,13009,0.4423,729473,24.8038,292.15
2082,53,0.002263,95744,217,95636,3448929,36.02,28688,12949,0.4514,700063,24.4024,287.33
2082,54,0.002442,95528,233,95411,3353293,35.10,27980,12885,0.4605,671375,23.9950,282.44
2082,55,0.002628,95294,250,95169,3257882,34.19,27284,12819,0.4698,643395,23.5815,277.48
2082,56,0.002815,95044,268,94910,3162713,33.28,26600,12748,0.4793,616111,23.1617,272.44
2082,57,0.003004,94776,285,94634,3067803,32.37,25929,12675,0.4888,589511,22.7354,267.33
2082,58,0.003193,94492,302,94341,2973169,31.46,25270,12599,0.4986,563582,22.3023,262.13
2082,59,0.003385,94190,319,94030,2878828,30.56,24623,12520,0.5085,538312,21.8621,256.85
2082,60,0.003582,93871,336,93703,2784798,29.67,23988,12439,0.5185,513688,21.4144,251.47
2082,61,0.003792,93535,355,93357,2691095,28.77,23365,12355,0.5288,489701,20.9590,246.01
2082,62,0.004046,93180,377,92992,2597737,27.88,22753,12268,0.5392,466336,20.4958,240.45
2082,63,0.004427,92803,411,92598,2504746,26.99,22151,12178,0.5498,443583,20.0252,234.80
2082,64,0.005062,92392,468,92158,2412148,26.11,21557,12082,0.5605,421432,19.5493,229.09
2082,65,0.005974,91925,549,91650,2319990,25.24,20966,11976,0.5712,399875,19.0725,223.37
2082,66,0.006663,91375,609,91071,2228340,24.39,20372,11853,0.5818,378909,18.5993,217.69
2082,67,0.007126,90767,647,90443,2137269,23.55,19781,11721,0.5925,358536,18.1249,212.00
2082,68,0.007506,90120,676,89782,2046825,22.71,19199,11583,0.6033,338755,17.6445,206.23
2082,69,0.007931,89443,709,89089,1957044,21.88,18626,11442,0.6143,319556,17.1561,200.37
2082,70,0.008478,88734,752,88358,1867955,21.05,18063,11297,0.6254,300930,16.6598,194.42
2082,71,0.009185,87982,808,87578,1779597,20.23,17507,11148,0.6367,282866,16.1569,188.38
2082,72,0.010065,87174,877,86735,1692020,19.41,16957,10991,0.6482,265359,15.6493,182.29
2082,73,0.011103,86296,958,85817,1605285,18.60,16409,10824,0.6596,248402,15.1386,176.16
2082,74,0.012258,85338,1046,84815,1519468,17.81,15862,10646,0.6712,231994,14.6262,170.01
2082,75,0.013519,84292,1140,83722,1434653,17.02,15315,10456,0.6827,216132,14.1126,163.85
2082,76,0.014897,83152,1239,82533,1350931,16.25,14768,10253,0.6943,200817,13.5980,157.68
2082,77,0.016418,81914,1345,81241,1268398,15.48,14221,10038,0.7059,186049,13.0826,151.49
2082,78,0.018105,80569,1459,79839,1187157,14.73,13673,9810,0.7175,171828,12.5669,145.30
2082,79,0.019982,79110,1581,78320,1107317,14.00,13124,9568,0.7291,158155,12.0511,139.11
2082,80,0.022072,77529,1711,76674,1028997,13.27,12572,9312,0.7406,145031,11.5358,132.93
